"Town","FIPS","Year","Address 1","Address 2","Address 3","City","Zip","Telephone"
"Watertown",900580490,1996,"","37 DeForest Street","","Watertown",6795,"(860) 945-5255"
"Watertown",900580490,1999,"","37 DeForest Street","","Watertown",6795,"(860) 945-5255"
"Watertown",900580490,2002,"","37 DeForest Street","","Watertown",6795,"(860) 945-5255"
"Watertown",900580490,2006,"","37 DeForest Street","","Watertown",6795,"(860) 945-5255"
"Watertown",900580490,2011,"","37 DeForest Street","","Watertown",6795,"(860) 945-5255"
"Watertown",900580490,2018,"","37 DeForest Street","","Watertown",6795,"(860) 945-5255"
"Westbrook",900781680,1996,"","P.O. Box G","","Westbrook",6498,"(860) 399-3040"
"Westbrook",900781680,1999,"","P.O. Box G","","Westbrook",6498,"(860) 399-3040"
"Westbrook",900781680,2002,"","P.O. Box G","","Westbrook",6498,"(860) 399-3040"
"Westbrook",900781680,2006,"","P.O. Box G","","Westbrook",6498,"(860) 399-3040"
"Westbrook",900781680,2011,"","P.O. Box G","","Westbrook",6498,"(860) 399-3040"
"Westbrook",900781680,2018,"","866 Boston Post Road","","Westbrook",6498,"(860) 399-3016"
"West Hartford",900382590,1996,"","50 South Main Street","","West Hartford",6107,"(860) 523-3142"
"West Hartford",900382590,1999,"","50 South Main Street","","West Hartford",6107,"(860) 523-3142"
"West Hartford",900382590,2002,"","50 South Main Street","","West Hartford",6107,"(860) 523-3142"
"West Hartford",900382590,2006,"","50 South Main Street","","West Hartford",6107,"(860) 523-3142"
"West Hartford",900382590,2011,"","50 South Main Street","","West Hartford",6107,"(860) 561-7500"
"West Hartford",900382590,2018,"","50 South Main Street","","West Hartford",6107,"(860) 561-7500"
"West Haven",900982870,1996,"City Hall","355 Main Street","","West Haven",6516,"(203) 937-3510"
"West Haven",900982870,1999,"City Hall","355 Main Street","","West Haven",6516,"(203) 937-3510"
"West Haven",900982870,2002,"City Hall","355 Main Street","","West Haven",6516,"(203) 937-3510"
"West Haven",900982870,2006,"City Hall","355 Main Street","","West Haven",6516,"(203) 937-3510"
"West Haven",900982870,2011,"City Hall","355 Main Street","","West Haven",6516,"(203) 937-3510"
"West Haven",900982870,2018,"City Hall","355 Main Street","","West Haven",6516,"(203) 937-3510"
"Weston",900183430,1996,"","P.O. Box 1007","","Weston",6883,"(203) 222-2656"
"Weston",900183430,1999,"","P.O. Box 1007","","Weston",6883,"(203) 222-2656"
"Weston",900183430,2002,"","P.O. Box 1007","","Weston",6883,"(203) 222-2656"
"Weston",900183430,2006,"","P.O. Box 1007","","Weston",6883,"(203) 222-2656"
"Weston",900183430,2011,"","P.O. Box 1007","","Weston",6883,"(203) 222-2656"
"Weston",900183430,2018,"","56 Norfield Road","","Weston",6883,"(203) 222-2656"
"Westport",900183500,1996,"","110 Myrtle Avenue","","Westport",6880,"(203) 341-1111"
"Westport",900183500,1999,"","110 Myrtle Avenue","","Westport",6880,"(203) 341-1111"
"Westport",900183500,2002,"","110 Myrtle Avenue","","Westport",6880,"(203) 341-1111"
"Westport",900183500,2006,"","110 Myrtle Avenue","","Westport",6880,"(203) 341-1111"
"Westport",900183500,2011,"","110 Myrtle Avenue","","Westport",6880,"(203) 341-1111"
"Westport",900183500,2018,"","110 Myrtle Avenue","","Westport",6880,"(203) 341-1111"
"Wethersfield",900384900,1996,"","505 Silas Deane Highway","","Wethersfield",6109,"(860) 721-2801"
"Wethersfield",900384900,1999,"","505 Silas Deane Highway","","Wethersfield",6109,"(860) 721-2801"
"Wethersfield",900384900,2002,"","505 Silas Deane Highway","","Wethersfield",6109,"(860) 721-2801"
"Wethersfield",900384900,2006,"","505 Silas Deane Highway","","Wethersfield",6109,"(860) 721-2801"
"Wethersfield",900384900,2011,"","505 Silas Deane Highway","","Wethersfield",6109,"(860) 721-2801"
"Wethersfield",900384900,2018,"","505 Silas Deane Highway","","Wethersfield",6109,"(860) 721-2801"
"Willington",901385950,1996,"","40 Old Farms Road","","Willington",6279,"(860) 429-5649"
"Willington",901385950,1999,"","40 Old Farms Road","","Willington",6279,"(860) 429-5649"
"Willington",901385950,2002,"","40 Old Farms Road","","Willington",6279,"(860) 429-5649"
"Willington",901385950,2006,"","40 Old Farms Road","","Willington",6279,"(860) 429-5649"
"Willington",901385950,2011,"","40 Old Farms Road","","Willington",6279,"(860) 429-5649"
"Willington",901385950,2018,"","40 Old Farms Road","","Willington",6279,"(860) 487-3100"
"Wilton",900186370,1996,"","238 Danbury Road","","Wilton",6897,"(203) 834-9200"
"Wilton",900186370,1999,"","238 Danbury Road","","Wilton",6897,"(203) 834-9200"
"Wilton",900186370,2002,"","238 Danbury Road","","Wilton",6897,"(203) 834-9200"
"Wilton",900186370,2006,"","238 Danbury Road","","Wilton",6897,"(203) 834-9200"
"Wilton",900186370,2011,"","238 Danbury Road","","Wilton",6897,"(203) 834-9200"
"Wilton",900186370,2018,"","238 Danbury Road","","Wilton",6897,"(203) 834-9200"
"Winchester",900586440,1996,"","338 Main Street","","Winchester",6098,"(860) 738-6962"
"Winchester",900586440,1999,"","338 Main Street","","Winchester",6098,"(860) 738-6962"
"Winchester",900586440,2002,"","338 Main Street","","Winchester",6098,"(860) 738-6962"
"Winchester",900586440,2006,"","338 Main Street","","Winchester",6098,"(860) 738-6962"
"Winchester",900586440,2011,"","338 Main Street","","Winchester",6098,"(860) 738-6962"
"Winchester",900586440,2018,"","338 Main Street","","Winchester",6098,"(860) 738-6962"
"Windham",901586790,1996,"","979 Main Street","","Willimantic",6226,"(860) 465-3006"
"Windham",901586790,1999,"","979 Main Street","","Willimantic",6226,"(860) 465-3006"
"Windham",901586790,2002,"","979 Main Street","","Willimantic",6226,"(860) 465-3006"
"Windham",901586790,2006,"","979 Main Street","","Willimantic",6226,"(860) 465-3006"
"Windham",901586790,2011,"","979 Main Street","","Willimantic",6226,"(860) 465-3006"
"Windham",901586790,2018,"","979 Main Street","","Willimantic",6226,"(860) 465-3006"
"Windsor",900387000,1996,"","275 Broad Street","","Windsor",6095,"(860) 285-1800"
"Windsor",900387000,1999,"","275 Broad Street","","Windsor",6095,"(860) 285-1800"
"Windsor",900387000,2002,"","275 Broad Street","","Windsor",6095,"(860) 285-1800"
"Windsor",900387000,2006,"","275 Broad Street","","Windsor",6095,"(860) 285-1800"
"Windsor",900387000,2011,"","275 Broad Street","","Windsor",6095,"(860) 285-1800"
"Windsor",900387000,2018,"","275 Broad Street","","Windsor",6095,"(860) 285-1877"
"Windsor Locks",900387070,1996,"","50 Church Street","","Windsor Locks",6096,"(860) 627-1444"
"Windsor Locks",900387070,1999,"","50 Church Street","","Windsor Locks",6096,"(860) 627-1444"
"Windsor Locks",900387070,2002,"","50 Church Street","","Windsor Locks",6096,"(860) 627-1444"
"Windsor Locks",900387070,2006,"","50 Church Street","","Windsor Locks",6096,"(860) 627-1444"
"Windsor Locks",900387070,2011,"","50 Church Street","","Windsor Locks",6096,"(860) 627-1444"
"Windsor Locks",900387070,2018,"","50 Church Street","","Windsor Locks",6096,"(860) 627-1444"
"Wolcott",900987560,1996,"","10 Kenea Avenue","","Wolcott",6716,"(203) 879-8100"
"Wolcott",900987560,1999,"","10 Kenea Avenue","","Wolcott",6716,"(203) 879-8100"
"Wolcott",900987560,2002,"","10 Kenea Avenue","","Wolcott",6716,"(203) 879-8100"
"Wolcott",900987560,2006,"","10 Kenea Avenue","","Wolcott",6716,"(203) 879-8100"
"Wolcott",900987560,2011,"","10 Kenea Avenue","","Wolcott",6716,"(203) 879-8100"
"Wolcott",900987560,2018,"","10 Kenea Avenue","","Wolcott",6716,"(203) 879-8100"
"Woodbridge",900987700,1996,"Town Hall","11 Meetinghouse Lane","","Woodbridge",6525,"(203) 389-3400"
"Woodbridge",900987700,1999,"Town Hall","11 Meetinghouse Lane","","Woodbridge",6525,"(203) 389-3401"
"Woodbridge",900987700,2002,"Town Hall","11 Meetinghouse Lane","","Woodbridge",6525,"(203) 389-3401"
"Woodbridge",900987700,2006,"Town Hall","11 Meetinghouse Lane","","Woodbridge",6525,"(203) 389-3401"
"Woodbridge",900987700,2011,"Town Hall","11 Meetinghouse Lane","","Woodbridge",6525,"(203) 389-3401"
"Woodbridge",900987700,2018,"Town Hall","11 Meetinghouse Lane","","Woodbridge",6525,"(203) 389-3401"
"Woodbury",900587910,1996,"","P.O. Box 369","","Woodbury",6798,"(203) 263-2141"
"Woodbury",900587910,1999,"","P.O. Box 369","","Woodbury",6798,"(203) 263-2141"
"Woodbury",900587910,2002,"","P.O. Box 369","","Woodbury",6798,"(203) 263-2141"
"Woodbury",900587910,2006,"","P.O. Box 369","","Woodbury",6798,"(203) 263-2141"
"Woodbury",900587910,2011,"","P.O. Box 369","","Woodbury",6798,"(203) 263-2141"
"Woodbury",900587910,2018,"","281 Main Street South","","Woodbury",6798,"(203) 263-2141"
"Woodstock",901588190,1996,"","415 Route 169","","Woodstock",6281,"(860) 928-0208"
"Woodstock",901588190,1999,"","415 Route 169","","Woodstock",6281,"(860) 928-0208"
"Woodstock",901588190,2002,"","415 Route 169","","Woodstock",6281,"(860) 928-0208"
"Woodstock",901588190,2006,"","415 Route 169","","Woodstock",6281,"(860) 928-0208"
"Woodstock",901588190,2011,"","415 Route 169","","Woodstock",6281,"(860) 928-0208"
"Woodstock",901588190,2018,"","415 Route 169","","Woodstock",6281,"(860) 928-6929"
